Report date,Well ,Project,Mid Night Depth (ft),Comments,Formation,Spud date,Avg. ROP (ft/hr),Flow rate (gpm),Min. RPM (rpm),Max. RPM (rpm),Max. WOB (kip),Min. WOB (kip),TFA (in²)
10/12/2019,BB-1356,BAB,"10,962.00","R-1: DISCUSSED LSR: TOXIC GAS + REPORTING HSE OBSERVATIONS R-2: 550-600 GPM. 100-130 RPM, 20-30 KIPS R-3: DYNAMIC LOSSES: 0 BPH  03xCOLD WORK (07:45-10:55)(07:20-08:30 (14:00-15:30)  01x HOT WORK (11:30-13:00) ",,26/10/2019 1:00:00 PM,52,600,110,130,30,20,0.902
14/12/2019,BB-1509,BAB,"1,675.00","R-1:- DICUSSED LSR:""WORK AUTHORIZATION"". R-2:- DRILLING PARAMETERS: WOB=5-15 KLBS, RPM=45-50, FR=600 GPM, SPP=600 PSI. R-3:- PENETRATED DAMMAM @1599 FT. R-4:- 20 BPH DYN LOSSES   COMPLETED LEVELING PREVIOUS LOCATION BB-1510. THE WELL IS READY FOR HANDOVER TO PRODUCTION. NEXT LOCATION BB-1504:-WAITING FOR GEOMATIC TO STACK THE LOCATION.  NB:-       -: AMBULANCE DRY RUN FROM HABSHAN RAMS CLINC 31 KM FOR 35 MINUTES.       -: AMBULANCE DRY RUN FROM AD-+112 8KM 10 MIN.       -: AMBULANCE DRY RUN FROM BB-751 10 KM 10MIN""\t\t\t\t\t\t\t\t\t ",DAMMAM F'MTN,12/12/2019 2:00,46.6,902.9,90,100,50,50,0.785
16/12/2019,BB-1356,BAB,"13,156.00","R-1: DISCUSSED LSR: TOXIC GAS, AREA MANAGER CHECKLIST\t\t R-2: SYSTEM LOADED WITH 2.0 PPB H2S SCAVANGER\t\t R-3: GEOSTEERING WELL IN TH.H AS PER GEOLOGIST & GEOSTEERING TEAM'S INSTRUCTIONS\t\t R-4: 130 RPM, 300 GPM, 15-18 KIPS\t\t \t\t\t\t SCR @ 12712' W/10 PPG NDF\t\t \tMP-1 @ 20 SPM:  480 PSI , 30 SPM: 870 PSI\t \tMP-2 @ 20 SPM: 480 PSI , 30 SPM: 880 PSI\t    04 X COLD WORK PERMITS    01 X CONFINED SPACE   01 X LOTO ",THAMAMA ZONE H,26/10/2019 1:00:00 PM,84.2,300,130,130,20,18,0.464
16/12/2019,BB-1375,BAB,"1,533.00","R-1: TOXIC GAS\t\t\t\t\t\t\t\t CURRENT LOCATION PAD 102, BB-1375\t\t\t\t\t\t\t\t NEXT LOCAITON PAD 102, BB-1346\t\t\t\t\t\t\t\t LOCATION READY 100%\t CELLAR FOR NEXT 3 WELLS INSTALLED, INSTALLED 3 WELLS CONDUCTOR- BB-1346/BB-1266/BB-1324 HAVING PROBLEM TO ACCOMMODATE ALL SERVICE COMPANIES IN MADINAT ZAYED CAMP\t\t\t\t\t\t\t\t ",DAMMAM F'MTN,15/12/2019 5:00:00 PM,72.8,,70,90,35,30,3.927
28/12/2019,BB-1347,BAB,"1,550.00","[R-1]: SP2R1, LINE OF FIRE.  DROP OBJECTS/FALL PRODUCTIONS [R-2]: AT THE DEPTH OF 1491' OBSERVED DROP IN ROP AND DH LOSSES RATE OF 25-30 BPH, EXPECTED TOP OF DAMMAM AT 1491' [R-3]: TOTAL OF 36 JNTS, L-80, SML, BTC, R-3, 68 PPF. 13 3/8"" SHOE AT 1530 FT , TOP OF F/C @ 1444.7 FT. [R-4}: PUMPED 40 BLS OF 10 PPG WEIGHTED SPACER BY CEMENT UNIT        MIX AND PUMP 112 BBLS OF 11.36 PPG (85 PCF) LEAD SLURRY 6 BPM        MIX AND PUMP 250 BLS OF 15.8 PPG (118 PCF) G NEAT TAIL SLURRY 6 BPM        DROPPED TOP PLUG        DISPLACED STARTING BY 20 BLS FRESH WATER USING CMT UNIT PUMP        CONT'D DISPLACEMENT WITH RIG PUMP WITH 193 BLS  MUD         BUMPED PLUG 1500 PSI HOLD ""OK""        BLEED OFF PRESSURE, CHECKED FLOAT EQUIPMENT - OK        24 BBLS OF CONTAMINATED MUD WITH CEMENT (9.6 PPG) +18 BBLS OF CEMENT (10.3 PPG) AT SURFACE.   NEXT LOCATION PAD-103 (1ST WELL BB-1363 - SLOT 12, 2ND WELL BB-1399 - SLOT 16, 3RD WELL BB-1357 - SLOT 4):  * RMOP  PENDING     MOVE DISTANCE 18.3KM      MOVE SCENARIO (PENDING)  * PRE WORK FOR FENCE REMOVAL: DONE. * REMOVE GAS LINE: DONE ON 06.12.2019 REQUIREMENTS: * STACKING THE LOCATION: GEOMATICS - DONE 14-11-2019 * LOCATION HANDOVER: BAB FIELD SERVICE - RECEIVED 19-11-2019. * RIG MOVE ROAD HANDOVER: BAB FIELD SERVICE - RECEIVED ON 04-12-2019 * LOCATION HANDOVER: GEOMATICS - RECEIVED 19-11-2019.  *LOCATION PREPARATION  REQUEST HAS BEEN SENT TO PREPARE PAD-103 ON 23-11-2019, EDL#41555  *RIG MOVE ROAD PREPARATION  REQUEST HAS BEEN SENT TO PREPARE PAD-103 ON 05-12-2019, EDL#41645",DAMMAM F'MTN,26/12/2019 8:00:00 PM,36.7,,,,,,0.785
29/12/2019,BB-1375,BAB,"8,355.00","R-1: HOT WORK\t\t\t\t\t\t\t\t CURRENT LOCATION PAD 102, BB-1375\t\t\t\t\t\t\t\t NEXT LOCATION PAD 102, BB-1346\t\t\t\t\t\t\t\t LOCATION READY 100%\t\t\t\t\t\t\t\t CELLAR FOR NEXT 3 WELLS INSTALLED, INSTALLED 3 WELLS CONDUCTOR- BB-1346/BB-1266/BB-1324\t\t\t\t\t\t\t\t HAVING PROBLEM TO ACCOMMODATE ALL SERVICE COMPANIES IN MADINAT ZAYED CAMP\t\t\t\t\t\t\t\t ONLY 1 DRIVER IS AVAILABLE FOR EMERGENCY CAR EVACUATION DAY/NIGHT\t\t\t\t\t\t\t\t ",BAB MEMBER,15/12/2019 5:00:00 PM,76.8,581.9,120,120,30,25,0.869
29/12/2019,BB-1269,BAB,"1,390.00","R-1: DISCUSSED LSR: TOXIC GAS + LFI (LIFTING OP'S, WORK@HEIGHT& PC MACHINE) R-2: CONTROLLED PARAMETERS: 45-50 RPM, 650 GPM, 5-15 KIPS R-3: CONTROLLED PARAMETERS 1ST 200': 50-60 RPM, 650-700 GPM, 5-10 KIPS R-4: 75-100 RPM, 750-900 GPM, 25-40 KIPS R-5: DYNAMIS LOSSES: NIL R-6: 80-90 RPM, 900 GPM, 35-45 KIPS ",MIOCENE CLASTICS,28/12/2019 12:00:00 PM,68.1,900,85,85,40,35,0.785
26/10/2019,BB-1370,BAB,925,"R-1\tLSR (LINE OF FIRE),SPPR# 1, DROP OBJECTS / FALL PROTECTIONS R-2\tOBSERVED STATIC LOSSES: 50 BPH R-3\tOBSERVED SHORTAGE IN MUD VOLUME TO RESUME DRILLING R-4\tOBSERVED STATIC LOSSES REDUCED FROM 50 TO 25 BPH R-5\tDRILLED WITH CONTROLLED PARAMETERS TO AVOID INDUCE LOSSES  **REPLACE UPPER VRB RAMS TO 4 1/2"" - 7"" AND CONDUCTED BOP VISUAL INSPECTION ON 22/10/2019\t **CONDUCTED WEEKLY SAFETY MEETING\t \t NEXT LOCATIONS\t \t BB-1428\t90% WELL CENTER RE-STACKED BY GEOMATICS TEAM ON 29/08/2019\t FLOW LINE ORIENTATION STACKED BY GEOMATICS TEAM ON 29/08/19\t LOCATION CHECKED BY CPECC ON 17/10/2019. FGL: 64m. OK. READY FOR CELLAR INSTALLATION\t WAITING FOR DTR AND TO'S FOR CELLAR INSTALLATION \t \t BB-1440, BB-1414 & BB-1435\t WELL CENTER RE-STACKED BY GEOMATICS TEAM ON 06/09/2019\t FLOW LINE ORIENTATION STACKED BY GEOMATICS TEAM ON 06/09/19\t LOCATIONS NEED TO BE LEVELED TO 64m FGL\t",MIOCENE CLASTICS,25/10/2019 6:00:00 AM,67.8,752.4,70,80,25,15,0.785
1/11/2019,BB-1344,BAB,"1,590.00","R1:R:1-LSR#05-ENERGY ISOLATION(VERIFY ISOLATION AND ZERO ENERGY BEFORE WORK BEGINS)[DROP OBJECTS/FALL PROTECTIONS] SPPR #06:MONITOR MUD WEIGHT IN AND OUT ALL THE TIME. R2: GOOD RESPONSE FROM CREW. R3:WOB=10-35     RPM=70-90          GPM= 700-800. 20 BBL LOSSES  R4:WOB=10-35     RPM=70          GPM= 750-900 R5: 60 BBL LOSSES R6: TOP OF DAMMAM @ 1576 FT            1st & 2nd NEXT WELL-BB-1338,BB-1459 CONSTRUCTION WORK: 30 %   3RD NEXT WELL : BB-1389, BB-1476, BB-1396, BB-1430, BB-1420, BB-1429 (PAD-118\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t GL ACCOUNT:N/A\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t  LOCATION STACK: DONE\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t FIELD SERVICE HANDOVER: YES 12/10/19",DAMMAM F'MTN,31/10/2019 7:00:00 AM,63.9,850,50,50,35,30,0.785
8/11/2019,BB-1393,BAB,580,"R-1: LIFESAVING RULES AND CURRENT ACTIVITIES. R-2: 13 3/8"" CASING AND CHH + ACCESSORIES EXPECTED TO BE DELIVERED SINCE 6/11/2019, TRANSPORTATION SAYS THERE IS SHORTAGE OF TRUCKS. CASING TO BE RUN TOMORROW.  NEXT LOCATIONS BB-1392; BB-1395; BB-1409; BB-1398.  LOCATION 100% MOVING ROAD 100% e-DL REQUEST 41414 ISSUED ON 08/11/2019 WITH REQUEST FOR GATCH SUPPLY FOR 3 LAST WELLS. BB-1392: CELLAR INSTALLED AND CONDUCTOR DRIVEN. BB-1395: CELLAR INSTALLED AND CONDUCTOR DRIVEN. BB-1409: CELLAR, CONDUCTOR AND DTO REQUESTED FOR 09/11/2019. BB-1398: MISSING DTR FOR CELLAR AND CONDUCTOR.  2ND NEXT LOCATION WB-137 (TO BE CONFIRMED)",,7/11/2019 20:00,70.3,860,70,100,25,10,0.785
18/11/2019,BB-1510,BAB,"10,584.00","R-1:- 28 HSE OBSERVATIONS, 10 BSA. * DISCUSSED LSR:- ""BY-PASSING SAFETY CONTROLS"".  * DISCUSSED:-""AREA MGR CHECKLISTS / JOB SUPERVISION""  * DISCUSSED ""SP2R #5 - MAINTAIN GOOD HOLE CLEANING"".  R-2: - WASHED & REAMED 15' EVERY CONNECTION. R-3: - HOLE FREE NO HELD UP OR TIGHT SPOTS.  NEXT LOCATION * LOC. & RIG MOVE ROUTE PREPARATION COMPLETED.  * AWAITING AFE TO REQUEST FOR CELLAR, CONDUCTOR PIPES ETC ",DEN LST B/ THAM Z F,3/11/2019 6:00,55.5,500,,140,30,25,0.902
20/11/2019,BB-1481,BAB,"14,760.00","R-1: DISCUSSED LSR: SAFE MECHANICAL LIFTING, SP2R7, AND LFIs: HANDS OFF.  NEXT LOCATION (BB-1457/PAD-106): CELLAR INSTALLED . WAITING FOR GEOMATICS CONFIRMATION BEFORE COVERING THE CELLAR. REQUESTED LOCATION & RIG MOVE GATCH (REQ#41456). ** CONDUCTED TABLE TOP EXERCISE @ 16:30 HRS DISCUSSED ADNOC HSE SAFETY PLAN FOR DRILLING OPERATION 2019. ** IRON ROUGHECK IS NOT WORKING. ** PAD 106 SEQUENCE [BB-1478, BB-1481, BB-1457, BB-1467, BB1456] AS AGREED BY BOTH DS , RM ** PAD ELEVATION TO BE CONFIRMED (FGL-46.51). MISCELLANEOUS: ** EVACUATION VEHICLE AVAILABLE ON LOCATION STARTING WITH 19/11/2019 (EMERGENCY CAR).",HAB'N ZONE-2,26/10/2019 5:00:00 AM,69.3,280.9,120,130,20,18,0.389
21/11/2019,BB-1370,BAB,"17,845.00","R-1\tLSR (TOXIC GAS),SPPR#8,PTWS COLD WORK PERMIT.  NEXT LOCATIONS\t\t \t\t BB-1428\t90%\t WELL CENTER RE-STACKED BY GEOMATICS TEAM ON 29/08/2019\t\t FLOW LINE ORIENTATION STACKED BY GEOMATICS TEAM ON 29/08/19\t\t LOCATION CHECKED BY CPECC ON 17/10/2019. FGL: 64m. OK. READY FOR CELLAR INSTALLATION\t\t PENDING CELLAR & CONDUCTOR INSTALLATION \t\t \t\t BB-1440, BB-1414 & BB-1435\t\t WELL CENTER RE-STACKED BY GEOMATICS TEAM ON 06/09/2019\t\t FLOW LINE ORIENTATION STACKED BY GEOMATICS TEAM ON 06/09/19\t\t LOCATIONS NEED TO BE LEVELED TO 64m FGL\t\t ",THAMAMA ZONE H,25/10/2019 6:00:00 AM,69.5,301,120,125,25,20,0.464
3/12/2019,BB-1410,BAB,"1,584.00","R-1\tSP2R8.WORKING AT HEIGHT. PTWS. MAN RIDING PERMIT. \t\t R-2\tBROKE CIRCULATION AT 885'.\t\t R-3\tRAN TOTAL - 36 JTS, 13 3/8"", J-55, 68#, BTC CASING + 10' PUP JT. 13 3/8"" CASING SHOE @ 1559' MD, FC @ 1470' MD.\t\t R-4\tFLUSH AND TEST CMT LINES @ 4000 PSI / 10 MIN - OK.\t\t \tPUMPED 40 BBL OF 10PCF WEIGHTED SPACER.\t\t \tFLY MIX AND PUMPED 119BBL OF 11.36PPG LW BLEND LEAD SLURRY.\t\t \tFLY MIX AND PUMPED 200BBL OF 15.8PPG TAIL SLURRY.\t\t \tDROPPED TOP PLUG.\t\t \tDISPLACE 20BBL FRESH WATER USING CMT UNIT PUMP.\t\t \tWITH RIG PUMP, CONT DISPLACE CEMENT WITH 202BBL, 9PPG MUD. \t\t \tTOTAL DISPLACEMENT VOLUME - 222BBL.\t\t \tBUMPED PLUG @ 1500 PSI FOR 5 MIN - OK\t\t \tCHECKED FLOAT EQUIPMENT - OK\t\t \tNO PURE CEMENT, ONLY SPACER AND CONTAMINATED CEMENT ON SURFACE.\t\t \tTOTAL LOSSES DURING CEMENT PUMPING, 70BBL.\t\t \tLOSSES DURING DISPLACEMENT, 80BBL.\t\t R-5\tPERFORMED TOP CMT JOB WITH 5BBL, 15.8PPG NEAT CEMENT SLURRY AT 1-1.5BPM. ANNULUS FULL AND STATIC.\t\t ",DAMMAM F'MTN,1/12/2019 9:00,0,,,,,,0.785
5/12/2019,BB-1419,BAB,"4,802.00","R1:DISCUSSED DAILY ACTIVITY,LSR: TOXIC GAS  NEXT BB-1387:  Location staked: YES.  Location staked: YES (Orientation) Geomatics handover received: YES. F.S location handover: YES. Location preparation submitted on system: YES (EDL# 35337)  Rig move hand over: YES. RMR request submitted on system: YES (EDL# 41606)  Location preparation:- 80 Drive conductor by almour  NEXT 2nd LOCATION BB-1369:  Location staked: YES.  Location staked: NO (Geomatics) Geomatics handover received: YES. F.S location handover: YES. GL Account: No Location preparation submitted on system: NO  Rig move hand over: NO. RMR request submitted on system: ",RUS F'MTN,27/11/2019 10:00:00 AM,86.9,650,100,105,40,35,0.902
11/12/2019,BB-1318,BAB,"10,640.00","R1: WOB = 30-35 KIPS, FLOWRATE = 450 GPM @ 1450 PSI, 130 RPM @ 10-15 KFT*LBS. INS ROP = 30-40 FT/HR. R2: LP @ 9830 FT TVD AS PER GEOLOGIST. R3: RACK BACK 4"" DP ON DERRICK OFFLINE. R4: DOWNLINK ATK AS PER DD. R5: WASH UP REAM DOWN EACH STAND PRIOR CONNECTION. TAKE SURVEY AFTER CONNECTION. R6: CONDUCTED KICK DRILL WHILE TRIPPING. GOOD RESPONSE FROM CREW.  R7: HOLE IN GOOD CONDITION. R8: DROP HOLLOW DRIFT IN STRING PRIOR CONT POOH.   NEXT LOCATION PAD-101 (BB-1378, BB-1404, BB-1412, BB-1490). LOCATION COORDINATE FROM GEOMATICS: Y (12.11.2019) LOCATION HANDOVER: Y (14.11.2019) LOCATION PREPARATION REQUEST eDL: Y (REQ #41483) 14.11.2019 SURVEYOR: ACES ABU DHABI (DONE). CONTRACTOR: AL-GHAYYOUM RIG MOVE ROAD HANDOVER: Y (04.12.2019) RIG MOVE ROAD REQUEST eDL: Y (REQ #41644) 05.12.2019. CPT CANCELLED - NOT REQUIRED. TO.# 92508869 FOR ALGAYOUM SUPPLY GATCH 2000M3 AND CIVIL EQUIPMENT IS UNDER FINANCE REVIEW . GATCH REQUEST eDL: N SURFACE SECTION PREPARATION: N PROGRESS: 50% CONTINUE DUMP SAND AND LEVELLING PAD AREA.",HAB'N ZONE-1,17/11/2019 8:30:00 PM,20,441.4,130,130,35,30,0.902
18/12/2019,BB-1338,BAB,"9,102.00","[R-1] HSE:\t SPPR#9: SHALE SHAKER CLEAN DOESN’T MEAN HOLE CLEANNING. ** RUNNING: 100% HSE – CAMPAIGN “HSE CULTURE AND SAFETY BEHAVIOR”. ·         LINE OF FIRE ·         LFI: TDS FAILURE ·         HSE OBSERVATION REPORTING ·         DAILY PTW AUDIT by DS PTW + CHECK CARD + JSA as one document: FULLY IMPLEMENTED @ AD-137. HSE SITE ASSURANCE IN PLACE R-2: GOOD RESPONSE HSE COACHER VISTED AD-137. R:3-WOB- 30-38  , RPM- 130-130  , GPM-490   , PAD-118:  e-DL REQUEST FOR LOCATION PREPARETION STATUS : 100% LOCATION PREPARATION 10%  2nd NEXT WELL-,BB-1459 BB-1459-CELLAR ORIENTATION  DONE,CELLAR INSTALLED. 3RD NEXT WELL : BB-1389, BB-1476, BB-1396, BB-1430, BB-1420, BB-1429 (PAD-118)\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t GL ACCOUNT:N/A\t\t\t\t\t\t",BAB MEMBER,30/11/2019 5:00:00 PM,68.3,491.6,130,130,38,30,0
19/12/2019,BB-1509,BAB,"7,090.00","R-1:- 19 HSE OBSERVATIONS, 10 BSA.         * DISCUSSED LSR:- ""HOT WORK"".         * DISCUSSED:-""PTWs-EXPLOSIVE PMT & RADIO ACTIVE PMT"".         *DISCUSSED SP2R :-""TORQUE AND DRAG SIMULATION"" R-2:- NO DRAG / OVERPULL OBSERVED DURING WIPER TRIP. NO FILL FOUND ON BOTTOM. R-3:- DRILLING PARAMETERS: WOB=20-25 KLBS, RPM=100, FR=600 GPM, AIR=300 CFM, SPP=1000-1050 PSI. R-4:- MEANWHILE PERFORMED HSE WORKSHOP AT HABSHAN ADNOC DRILLING BASE CAMP. R-5:- REAMED THROUGH TIGHT SPOT AT 4910'. R-6:- HOLE FREE. NO DRAG / OVERPULL OBSERVED.  OTHER HSE ACTIVITIES        -: AMBULANCE DRY RUN FROM HABSHAN RAMS CLINC 31 KM FOR 35 MIN        -: AMBULANCE DRY RUN FROM AD-+112 8KM 10 MIN        -: AMBULANCE DRY RUN FROM BB-751 10 KM 10MIN""  * HELD HSE WORKSHOP.  NEXT LOCATION * GEOMATICS HANDED OVER LOCATION. *  RIG MOVE ROAD ACCEPTED. *  RIG MOVE (13.5 KM) WITH MAST UP \t\t\t\t\t\t\t\t\t ",SHILAIF F'MTN,12/12/2019 2:00,70.8,601.9,90,100,35,20,0.994
30/12/2019,BB-1387,BAB,"1,668.00","LSR - WORK AUTHORISATION, SP2R3. - DYNAMIC LOSSES: 500 BBLS/HR. - STATIC LOSSES: 60 BBLS/HR.  CARRIED OUT TOP UP JOB - SQUEEZED 0.5BBLS AT 200PSI MAX SURFACE PRESSURE.  NEXT BB-1369 Location staked: YES. Location staked: YES (Orientation) Geomatics handover received: YES. F.S location handover: YES. Location preparation submitted on system: YES (EDL# 35337) Rig move hand over: No due to BB-1387 & BB-1369 are in same area. RMR request submitted on system: No Location preparation:- 95% (Al-Ghayum) RMR preparation:- 100% Installed 30"" Conductor Casing  NEXT RDS-9 BB-1388, BB-1405 Location staked: YES. Location staked: YES (Orientation) Geomatics handover received: YES. RMR 100 %. Location 95 %. Gatch Requested EDL # 47743.  ",DAMMAM F'MTN,17/12/2019 6:00:00 AM,32,650,60,60,15,5,0.994
31/12/2019,BB-1375,BAB,"9,530.00","R-1: SAFE MECHANICAL LIFTING\t R-2:TOO MUCH FOG AFFECTING CREW CHANGE TIMING\t\t\t\t\t\t\t CURRENT LOCATION PAD 102, BB-1375\t\t\t\t\t\t\t\t NEXT LOCATION PAD 102, BB-1346\t\t\t\t\t\t\t\t LOCATION READY 100%\t\t\t\t\t\t\t\t CELLAR FOR NEXT 3 WELLS INSTALLED, INSTALLED 3 WELLS CONDUCTOR- BB-1346/BB-1266/BB-1324\t\t\t\t\t\t\t\t HAVING PROBLEM TO ACCOMMODATE ALL SERVICE COMPANIES IN MADINAT ZAYED CAMP\t\t\t\t\t\t\t\t ONLY 1 DRIVER IS AVAILABLE FOR EMERGENCY CAR EVACUATION DAY/NIGHT\t\t\t\t\t\t\t\t ",BAB MEMBER,15/12/2019 5:00:00 PM,35.4,580,120,120,20,15,0.869
26/10/2019,BB-1481,BAB,640,"R-1: DISCUSSED LSR: LINE OF FIRE, SP2R1, AND DROP OBJECTS. ** RIG MOVE DISTANCE 0.9 KMS ** RIG MOVE SCENARIO MAST UP. ** ALMUR RAN CONDUCTOR. CONDUCTOR CEMENTED. DTO INSTALLED. ** SPUD MEETING HAS BEEN DISCUSSED WITH DS, DTL, DE & ALL CREW ** PAD 106 SEQUENCE [BB-1478, BB-1481, BB-1457, BB-1467, BB1456] AS AGREED BOTH DS , RM ** PAD ELEV TO BE CONFIRM (FGL-46.51). ** TOTAL MOVE LOADS 72 / 75 LOADS.                 OPERATION           RMOP         ACTUAL                  RIG DOWN             16                 10                   RIG MOVE             16                 06                        RIG UP              16                 20              MAITENANCE              04                04                      W.O.D.L               00                00    W.O.D.L(SUSPEND)              00                24                        TOTAL                52               61 HRS",MIOCENE CLASTICS,26/10/2019 5:00:00 AM,87.3,902.9,70,80,20,15,0.785
1/11/2019,BB-1421,BAB,"1,650.00","R-1:- DISCUSSED THE FOLLOWING: - SP2R6 LSR ENERGY ISOLATION. - DROP OBJECTS. - FALL PROTECTIONS. R-2:- P. TESTED BOTTOM RAMS AT 300 & 3000 PSI AS PER PROGRAM - ALL OTHER BOP ELEMENTS WERE TESTED OFFLINE ON 30 OCT 2019. **PERFORMED TOP JOB CMT OF 5 BBLS WITH 118 PCF OFF LINE - CEMENT AT SURFACE. R-3:- SECURED THE WELL IN 2 MIN. - CIRCULATED VIA POOR BOY DEGASSER AND FUNCTION TESTED DEGASSER-OK R-4:-MEDIUM CMT IN SHOE TRACK. - TAGGED F/C @ 1462' DRLD IN 50 MINS & F/S AT 1546' DRLD IN 10 MINS. R-5: DRILLED WITH CONTROL PARAMETERS.  ** NEXT LOCATION: PAD-104 :-(BB-1402, 1426, 1434, 1460) ** HANDOVER LOCATION STACK F/GEOMATICS (RECEIVED ON 04-09-2019) ** HANDOVER LOCATION F/BFS (RECEIVED ON 04-09-2019) ** LOCATION PREPARATION REQUESTED TO BB13 (EDL #32939 / 04-09-2019) ** RIG MOVE ROAD HANDED OVER FROM FS ON 20.09.2019.",DAMMAM F'MTN,29/10/2019 5:00:00 AM,94,702.3,60,70,25,10,1.037
29/10/2019,BB-1468,BAB,"8,765.00","R-1:SP2R4,SAFE MECHANICAL LIFTING,100% HSE, HSE OBSERVATION REPORTING R-2:FLOW CHECK WELL EVERY AT 3000'  & AT BHA - OBSERVED 3BPH STATIC LOSSES. R-3:METAL FILINGS FROM DITCH MAGNET - 0.1KG  NEXT LOCATION: PAD-108 (BB-1442 / BB-1410 / BB-1423) LOCATION STACK: YES REQUEST RMR HANDOVER: 29.10.2019 (LOC CONFIRMED, 29.10.2019) BAB FIELD SERVICE HANDOVER: YES * SOIL TEST CONDUCTED ON 28.SEP.2019 * REQUESTED BFS TO REMOVE CRASH BARRIES & TOWER LIGHT IN ORDER TO ENHANCE  RIG CROSSING THROUGH FLOW LINE CORRIDOR (PROCESS CONFIRMED ONGOING BY BFS). LOCATION CONSTRUCTION: ADNOC ONSHORE ID#33074 REQUEST TO BAB13 ON 19.09.2019 CONSTRUCTION PROGRESS (SAARI): 60%. ",DENSE B,24/06/2019 2:00:00 AM,6.3,350,60,60,20,10,
30/10/2019,BB-1370,BAB,"3,010.00","R-1\tLSR (TOXIC GAS),SPPR# 5, LFI: LIFTING OPERATIONS, PC MACHINE & WORK AT HEIGHT R-2\tREPORTED BOP TEST VIA BOPIS R-3\tDISCUSSED JOB ORDER TO DRILL 12 1/4"" VERTICAL HOLE R-4\tMONITORING THE WELL VIA TRIP TANK / TRIP SHEET R-5\tCONDUCTED MOTOR + MWD SHALLOW HOLE TEST @ 93 FT W/ 650 GPM / 600 PSI. OK R-6\tDRILLED FIRST 150' BELOW 13 3/8"" CSG SHOE W/ CONTROLLED PARAMETERS. 650 GPM, 65-70 RPM, 5-15 KPIS R-7\tDRILLING PARAMETERS: 650 - 800 GPM, 70- 80 RPM, 15 - 35 KPIS. CONTROLLED GPM DUE TO SEVERE LOSSES. R-8\tDYNAMIC LOSSES: 60-100 BPH  **GHRDC HSE COACH CONDUCTING RIG VISIT AS PER PLAN\t \t NEXT LOCATIONS\t \t BB-1428\t90% WELL CENTER RE-STACKED BY GEOMATICS TEAM ON 29/08/2019\t FLOW LINE ORIENTATION STACKED BY GEOMATICS TEAM ON 29/08/19\t LOCATION CHECKED BY CPECC ON 17/10/2019. FGL: 64m. OK. READY FOR CELLAR INSTALLATION\t PENDING CELLAR & CONDUCTOR INSTALLATION \t \t BB-1440, BB-1414 & BB-1435\t WELL CENTER RE-STACKED BY GEOMATICS TEAM ON 06/09/2019\t FLOW LINE ORIENTATION STACKED BY GEOMATICS TEAM ON 06/09/19\t LOCATIONS NEED TO BE LEVELED TO 64m FGL\t",RUS F'MTN,25/10/2019 6:00:00 AM,130,802.6,70,75,35,30,1.037
31/10/2019,BB-1481,BAB,"5,000.00","R-1: DISCUSSED LSR: DRIVING, SP2R6, AND PTWs. R-2:NO RETURN. R-3:LOW MUD LEVEL IN THE SYSTEM . ** IRON ROUGH IS NOT WORKING. ** PAD 106 SEQUENCE [BB-1478, BB-1481, BB-1457, BB-1467, BB1456] AS AGREED BOTH DS , RM ** PAD ELEV TO BE CONFIRM (FGL-46.51). MISCELLANEOUS: ** EVACUATION CONTRACT EXPIRED (EMERGENCY CAR) ** SHORTAGE OF VEHICLES ON THE RIG SITE FOR CREW CHANGE, FOOD SUPPLY & SENDING THE PEOPLE FOR TRAINING ** THERE IS ONLY ONE TLC ONLY IN CASE OF ANY EMERGENCY AT NIGHT (+/-25 PEOPLE ON BOARD)",SIMSIMA F'MTN,26/10/2019 5:00:00 AM,100.3,652.1,65,85,20,10,0.994
2/11/2019,BB-1344,BAB,"1,630.00","R:1- LSR#07- BY PASSING SAFETY CONTROL- OBTAIN AUTHORIZATION BEFORE OVERRIDING OR DISABLING SAFETY CONTROL-SPR#07-USE REINFORCEMENT MATERIAL FOR THE HIGH DIFFEREIBTAL PRESSURE ZONES R:2- WOB-20-30, RPM-50, GPM-700-800 R:3-LOSSES 50 BBL WITH 10 BPM, REDUCED TO 7BPM WITH LOSSES 35 BPM. 1st & 2nd NEXT WELL-BB-1338,BB-1459 CONSTRUCTION WORK: 50 %   3RD NEXT WELL : BB-1389, BB-1476, BB-1396, BB-1430, BB-1420, BB-1429 (PAD-118\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t GL ACCOUNT:N/A\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t  LOCATION STACK: DONE\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t FIELD SERVICE HANDOVER: YES 12/10/19",DAMMAM F'MTN,31/10/2019 7:00:00 AM,40,850,50,50,25,15,0.785
